# tau_s   eta_s     t_dec    e_dec
0.450914	0.189569	135.584	0.271429
1.09238	0.0838588	124.909	0.208053
1.11476	0.130906	104.142	0.112391
0.725831	0.134701	141.124	0.308328
0.708109	0.252478	159.222	0.449313
0.80018	0.208772	115.27	0.159205
1.29367	0.161267	120.754	0.186039
1.15715	0.168038	102.346	0.105788
1.08828	0.0874447	143.574	0.32555
0.483207	0.103067	160.772	0.462929
0.618903	0.117205	133.142	0.256048
0.972755	0.267157	108.922	0.131253
0.818268	0.128492	155.252	0.415588
0.605551	0.13891	117.079	0.167779
1.22443	0.243448	119.727	0.180824
1.25572	0.233948	151.663	0.386483
1.28002	0.266746	162.258	0.476216
1.13285	0.124112	122.414	0.194658
1.18426	0.162826	123.364	0.199699
1.22149	0.139315	115.433	0.159966
1.31114	0.172042	155.821	0.420324
0.631166	0.139525	144.057	0.329007
1.05185	0.16403	103.412	0.109674
0.714206	0.107181	111.938	0.144116
0.468922	0.241228	116.66	0.165769
0.90775	0.176542	111.889	0.143901
0.829315	0.227057	154.831	0.412106
1.33826	0.108596	106.422	0.121153
0.661148	0.236772	120.002	0.182211
1.10761	0.121771	136.133	0.274961
1.2563	0.143646	136.697	0.278616
1.21394	0.110886	159.763	0.454035
0.862076	0.216802	167.32	0.55942
0.615499	0.204028	129.383	0.233404
1.10614	0.0840572	166.845	0.547077
0.867649	0.0861094	153.819	0.403812
0.736579	0.243732	129.747	0.235542
0.885621	0.249579	112.987	0.148767
1.07309	0.126993	164.848	0.49988
1.04814	0.201868	116.574	0.165358
1.10017	0.179941	163.127	0.484095
1.04463	0.207697	153.225	0.398992
0.682735	0.1822	164.009	0.492174
0.561362	0.143913	163.495	0.487456
0.956549	0.250142	108.772	0.130632
1.11352	0.206032	109.853	0.135143
1.31883	0.0882079	118.731	0.17585
1.1787	0.226183	137.522	0.284019
1.2239	0.169005	138.179	0.288361
1.3622	0.119664	156.832	0.428814
1.29798	0.109852	145.414	0.338854
0.642589	0.164677	125.683	0.212318
0.864917	0.174146	158.071	0.439369
0.72338	0.127676	152.263	0.391264
0.961692	0.110695	132.304	0.25089
0.858429	0.146828	130.701	0.241203
0.9483	0.163798	147.03	0.350806
0.514053	0.106718	117	0.167399
1.20627	0.153402	140.651	0.305069
0.849846	0.261781	168.753	0.598248
0.763079	0.237242	103.574	0.110272
1.02798	0.248852	147.158	0.351763
0.719841	0.0919999	154.545	0.409753
1.23472	0.256604	131.331	0.244982
0.581398	0.118264	161.885	0.472856
0.832787	0.242814	119.426	0.179311
0.491173	0.103309	129.452	0.233808
1.35906	0.202513	125.517	0.211398
1.27654	0.223373	124.605	0.206394
0.67364	0.194165	100.41	0.0989656
0.554467	0.108064	146.14	0.344195
1.1151	0.237495	141.349	0.309885
0.437593	0.221874	161.867	0.472695
1.31215	0.127503	116.271	0.163915
0.663469	0.201292	122.225	0.193665
1.00603	0.222879	135.695	0.27214
0.992128	0.13332	117.857	0.171551
1.18789	0.201634	136.278	0.275899
0.775025	0.163476	112.561	0.146867
0.917707	0.14804	166.554	0.539615
0.528158	0.274705	167.607	0.567027
0.796404	0.13455	126.373	0.216158
0.893451	0.22215	122.787	0.196629
1.25961	0.126278	145.273	0.337824
0.753633	0.235898	147.532	0.354571
1.23167	0.185189	131.701	0.247218
0.595128	0.268473	133.206	0.256443
1.02101	0.239974	109.179	0.13232
0.91121	0.206442	146.673	0.348144
0.534719	0.21583	142.64	0.318915
0.855548	0.121207	117.637	0.170479
0.565883	0.210295	156.367	0.424899
0.794973	0.220472	126.574	0.217287
1.0855	0.27872	133.381	0.257528
1.19272	0.188856	153.096	0.397951
0.933362	0.102004	117.303	0.16886
1.36986	0.178092	148.519	0.362045
1.20202	0.153188	110.669	0.138614
0.815468	0.111545	163.217	0.484918
1.33483	0.202809	113.228	0.149849
1.04918	0.119832	108.157	0.128105
0.922408	0.262786	101.179	0.101641
0.912935	0.199863	107.349	0.124839
0.852084	0.134807	102.131	0.105014
1.19834	0.14287	155.445	0.417191
1.04758	0.199564	147.663	0.355558
0.452806	0.169703	149.218	0.367392
1.01412	0.0809898	152.791	0.395491
1.0138	0.141406	137.799	0.285844
0.564489	0.0915089	142.549	0.318274
0.4095	0.150481	103.794	0.111089
1.11039	0.272134	125.417	0.210845
1.24674	0.27224	114.203	0.154272
1.26727	0.148746	158.673	0.444551
1.3366	0.266919	105.638	0.118092
0.951523	0.240211	168.402	0.588528
1.37803	0.0820157	139.455	0.296912
0.608819	0.171013	165.882	0.522752
0.674421	0.105821	147.529	0.354548
0.889438	0.237059	158.989	0.447287
0.79863	0.177213	123.707	0.201537
1.06051	0.191342	137.293	0.282514
0.82063	0.222425	102.624	0.106793
0.925104	0.275476	145.738	0.341228
0.646224	0.159157	132.714	0.253407
0.522238	0.112167	139.565	0.297656
0.443721	0.0853607	111.012	0.140088
1.21171	0.273125	143.483	0.3249
1.03509	0.175434	126.006	0.21411
1.34033	0.19003	136.484	0.277233
1.3427	0.27195	114.492	0.155597
1.01583	0.221681	149.655	0.37076
1.35021	0.112341	114.596	0.156076
1.34514	0.0831674	112.69	0.14744
0.669831	0.0892432	122.289	0.194001
0.680695	0.273881	117.824	0.17139
0.588674	0.150346	110.591	0.13828
1.32929	0.273355	166.659	0.542291
0.785252	0.276701	113.914	0.152954
0.691313	0.264558	106.237	0.120426
1.01854	0.139973	156.034	0.422104
1.26923	0.134	165.528	0.514073
1.24529	0.260267	168.138	0.581301
1.39488	0.258226	156.895	0.429347
0.426617	0.275115	162.513	0.47852
1.05892	0.271678	167.4	0.561525
1.14927	0.1749	109.947	0.13554
1.28399	0.240708	114.037	0.153514
1.37068	0.104864	135.178	0.268835
1.34663	0.140556	141.268	0.309325
0.715362	0.115161	101.638	0.103258
0.543995	0.278041	118.431	0.174368
0.766515	0.163298	102.091	0.104871
0.803637	0.109549	135.994	0.274063
0.594482	0.196536	160.375	0.459414
0.54736	0.26336	103.95	0.111672
1.10979	0.197054	153.733	0.403114
1.33325	0.277839	146.41	0.346192
1.39211	0.165768	113.565	0.151371
0.527274	0.196827	120.655	0.185532
1.39131	0.192317	108.729	0.130454
0.416759	0.22903	102.494	0.106322
1.38014	0.224626	168.253	0.584432
0.666816	0.166477	102.868	0.10768
0.441866	0.105219	106.116	0.119952
0.454471	0.0963427	134.4	0.263907
1.26621	0.257169	101.896	0.104175
1.07685	0.180337	149.559	0.370018
0.509991	0.0851146	100.822	0.100393
1.17946	0.241529	112.04	0.144564
0.821069	0.0920864	100.241	0.0983848
0.420648	0.265375	108.646	0.130111
0.727041	0.0870289	101.278	0.101988
1.24491	0.228327	106.014	0.119554
0.950352	0.147593	121.59	0.190351
1.13717	0.258886	114.117	0.153879
1.00819	0.115453	167.241	0.557364
1.35161	0.0863828	156.196	0.423462
1.08358	0.13771	133.777	0.259999
1.1958	0.200395	111.568	0.142498
1.12427	0.272556	102.223	0.105345
0.745479	0.0814025	126.9	0.219124
0.982768	0.135463	167.083	0.553233
0.45773	0.130217	103.48	0.109925
0.973145	0.156141	107.017	0.12351
1.38126	0.234156	150.939	0.380772
0.610415	0.125087	141.192	0.308799
0.400794	0.276337	138.059	0.287564
1.33967	0.0807565	148.995	0.365681
1.38584	0.21241	118.103	0.172755
0.651182	0.11943	116.375	0.164409
0.693889	0.238409	109.273	0.132712
1.16343	0.0827074	121.391	0.18932
1.35892	0.274421	160.083	0.456842
0.942321	0.264321	128.274	0.22696
0.718351	0.080455	136.448	0.277
0.720866	0.227861	132.844	0.254209
1.04233	0.214961	169.217	0.611338
0.779258	0.196769	135.806	0.272852
0.813208	0.115956	105.45	0.117366
1.0503	0.0818521	103.748	0.110918
1.39365	0.263683	119.014	0.177254
1.3259	0.26595	124.112	0.203717
0.585691	0.215053	169.062	0.606943
1.23632	0.166321	105.477	0.11747
0.927909	0.259142	157.475	0.434273
0.648634	0.0845044	165.127	0.504353
0.494799	0.157192	106.326	0.120776
1.39622	0.270959	151.104	0.38207
1.36714	0.251221	109.623	0.134176
1.37346	0.2118	107.751	0.126458
1.29621	0.266321	155.355	0.416443
0.517451	0.11712	106.687	0.122199
1.356	0.217519	128.969	0.230988
0.552999	0.279777	158.401	0.442206
1.139	0.183075	124.704	0.206934
0.915292	0.240187	104.907	0.115282
1.29475	0.106913	158.558	0.44356
1.27193	0.257606	110.071	0.136065
1.38986	0.249041	124.024	0.203243
1.35486	0.189635	154.656	0.410663
1.13345	0.212168	115.711	0.161268
1.27739	0.258186	147.376	0.353398
1.14455	0.272871	162.472	0.478149
1.38204	0.230116	104.781	0.114802
0.764777	0.260707	133.052	0.255493
0.761444	0.134206	169.45	0.618
1.37443	0.209353	160.055	0.456596
1.18198	0.0842376	162.813	0.481236
1.34343	0.218005	147.836	0.356864
0.655419	0.258404	129.28	0.232801
1.20491	0.0802126	105.907	0.119136
1.16053	0.260061	121.642	0.190621
1.39858	0.278913	139.076	0.29436
0.932267	0.197905	164.514	0.496843
1.3037	0.155311	152.521	0.393328
1.16428	0.253827	164.679	0.49837
0.578593	0.135682	130.37	0.239232
1.33725	0.162042	131.586	0.246522
1.25333	0.214037	137.007	0.28064
1.09708	0.101402	124.964	0.208354
0.844763	0.123614	168.856	0.601139
1.19934	0.0992442	167.422	0.562104
1.2423	0.104501	136.231	0.275595
1.37591	0.253159	148.171	0.359401
0.408141	0.183784	155.067	0.414057
0.411987	0.101251	125.74	0.212634
1.07123	0.235638	168.581	0.593472
0.545109	0.183502	114.254	0.154505
0.415295	0.208219	138.417	0.289946
0.698422	0.279841	111.342	0.141516
1.15332	0.277144	112.084	0.144758
1.20372	0.202171	119.382	0.17909
0.637756	0.151402	120.525	0.184867
1.30771	0.230461	100.165	0.0981245
0.970946	0.225273	163.421	0.486781
1.18939	0.259591	106.029	0.119612
0.643317	0.100812	140.922	0.306931
0.413354	0.18625	127.894	0.224777
1.35676	0.237749	118.807	0.176226
0.874351	0.127147	111.111	0.140516
1.29954	0.249779	159.169	0.448852
1.0689	0.153949	147.187	0.35198
1.21858	0.110257	142.867	0.320519
1.3499	0.184848	129.54	0.234324
0.863744	0.0982204	148.459	0.361587
0.987508	0.186407	100.113	0.0979466
0.776126	0.180945	116.073	0.162976
0.937304	0.0937437	104.605	0.114135
1.26135	0.21297	100.935	0.100787
0.780915	0.272759	106.791	0.122611
0.760457	0.13271	105.291	0.116754
0.410991	0.257917	142.078	0.314965
1.12019	0.109657	141.579	0.31148
1.31611	0.1229	139.544	0.297514
1.32177	0.24553	165.852	0.522009
1.2862	0.185431	103.891	0.111451
1.36596	0.187565	121.441	0.189579
1.21949	0.227308	157.286	0.43266
1.04054	0.122093	100.006	0.0975814
1.2575	0.216007	111.51	0.142246
0.440746	0.208078	104.448	0.113542
0.980532	0.205817	103.644	0.110532
0.919987	0.18272	105.093	0.115993
1.26423	0.259298	119.096	0.177662
1.36805	0.107878	167.869	0.574025
0.424748	0.264693	149.403	0.368815
1.36436	0.129164	150.119	0.374361
1.09014	0.248741	100.889	0.100626
0.834288	0.169895	107.495	0.125426
1.08958	0.213275	122.112	0.193073
1.38642	0.141738	103.174	0.108798
1.2739	0.187281	112.448	0.146365
1.22842	0.277545	130.802	0.241807
0.983864	0.0872755	135.908	0.273509
1.02094	0.261298	103.259	0.10911
0.431563	0.113729	114.406	0.155202
1.00903	0.090728	118.36	0.174018
1.29029	0.223083	117.705	0.17081
0.531839	0.122715	134.561	0.264924
1.24089	0.251456	125.333	0.210381
1.30034	0.205349	120.846	0.186512
1.39751	0.110468	141.815	0.313126
1.37674	0.16932	106.635	0.121993
1.17311	0.248558	153.63	0.402276
1.26897	0.0829129	136.595	0.277953
0.425506	0.194391	121.498	0.189874
1.31958	0.0834922	164.172	0.493675
1.09455	0.262972	107.929	0.127178
0.999192	0.216778	119.235	0.178355
0.688423	0.128002	134.65	0.265487
0.799246	0.199387	147.906	0.357394
0.934675	0.0942249	122.881	0.197127
1.05967	0.274949	114.288	0.154661
0.786912	0.257553	117.125	0.168001
0.847783	0.149543	145.939	0.342712
0.883003	0.255864	133.271	0.256845
0.998128	0.18255	165.744	0.519366
0.789794	0.275634	137.333	0.282777
0.537709	0.279529	111.314	0.141394
1.2725	0.170419	116.185	0.163507
0.574848	0.140894	104.315	0.113041
0.903615	0.277714	107.798	0.126648
1.22589	0.230708	144.483	0.332083
1.37134	0.248041	131.253	0.244513
1.03609	0.255642	113.06	0.149094
0.445288	0.12993	110.397	0.137451
0.819278	0.252002	106.449	0.12126
1.38397	0.212783	135.215	0.26907
1.35394	0.230209	160.415	0.459766
1.10586	0.120401	159.915	0.455368
1.1456	0.247547	126.988	0.21962
0.464073	0.0989407	142.705	0.319374
0.576532	0.0812832	135.927	0.273631
1.15565	0.233291	102.7	0.107069
1.03248	0.254329	120.075	0.18258
1.15615	0.103764	101.595	0.103106
1.25229	0.0913327	122.892	0.197186
0.740736	0.279042	143.379	0.324156
1.11699	0.233434	118.05	0.172495
1.10424	0.225112	110.272	0.136919
1.38885	0.121593	100.629	0.0997225
0.697496	0.275945	127.472	0.222366
1.16696	0.0817352	136.098	0.274735
0.887887	0.198002	123.216	0.198909
0.477367	0.0833656	128.037	0.225596
0.996784	0.0858308	109.542	0.133836
1.03781	0.270595	146.751	0.348724
1.39009	0.176806	166.384	0.535304
1.18688	0.224491	121.958	0.192267
1.39926	0.159816	161.569	0.470022
0.436978	0.237876	151.737	0.387071
0.597375	0.0848697	104.203	0.11262
0.822451	0.242449	151.314	0.383724
1.20984	0.23243	128.158	0.226292
1.16234	0.2137	101.488	0.102728
1.0995	0.162753	125.158	0.209418
0.438307	0.17467	117.361	0.16914
0.833773	0.26563	101.439	0.102555
0.553441	0.0998363	133.944	0.261044
1.27816	0.172288	127.178	0.220694
1.24817	0.191656	124.542	0.20605
0.765041	0.0836539	116.886	0.166851
1.16951	0.274138	153.99	0.405204
1.01675	0.231387	123.805	0.202063
0.435192	0.212353	124.483	0.205729
1.24735	0.0985321	113.466	0.150923
1.20732	0.1938	169.232	0.611761
0.908598	0.265509	113.355	0.150422
1.17171	0.0981442	108.221	0.128366
1.27909	0.216444	153.173	0.398572
1.19019	0.189057	105.389	0.117131
0.835653	0.191467	110.512	0.137942
0.670018	0.269594	139.628	0.298083
0.678847	0.252855	113.99	0.1533
0.923418	0.263978	164.266	0.494546
0.995901	0.23223	101.772	0.103734
0.762101	0.239013	114.896	0.157464
1.06937	0.219383	102.964	0.10803
0.930514	0.164462	101.046	0.101175
1.00565	0.175874	108.439	0.129259
1.38401	0.123471	163.619	0.488588
1.33191	0.240408	143.686	0.32635
1.06617	0.279362	152.665	0.394479
1.27517	0.203009	129.936	0.236657
1.01091	0.220042	108.562	0.129765
1.34422	0.0889695	105.826	0.118821
1.32097	0.136926	130.168	0.238032
1.09509	0.210596	134.865	0.266848
1.3323	0.229772	134.024	0.261545
1.22217	0.127931	158.498	0.443043
0.694673	0.246009	135.099	0.268332
1.31749	0.0855234	130.532	0.240195
1.17637	0.204202	128.9	0.230587
0.82811	0.124501	131.074	0.243438
0.455483	0.0800022	121.288	0.188788
1.38783	0.143353	154.775	0.411644
1.07539	0.234388	150.307	0.375824
1.25157	0.133096	109.761	0.134756
0.888128	0.221092	106.867	0.122913
0.749746	0.254972	101.207	0.101739
1.12859	0.188415	131.478	0.245869
1.34174	0.0955225	144.309	0.330827
0.845501	0.2336	111.429	0.141894
1.0248	0.205778	141.491	0.310868
1.15137	0.137117	163.691	0.489248
1.12361	0.231134	131.764	0.247601
1.0618	0.259648	129.134	0.231949
0.816514	0.092298	107.66	0.12609
1.18035	0.274385	136.863	0.279698
1.28982	0.101859	102.24	0.105406
1.17099	0.170622	130.443	0.239666
0.955121	0.273694	152.426	0.392568
1.32875	0.127223	105.781	0.118646
1.39596	0.0929061	123.404	0.199913
1.02977	0.104354	103.118	0.108593
0.525729	0.0934953	108.044	0.127645
1.26377	0.152811	125.791	0.212917
1.06778	0.160216	109.095	0.131971
1.23583	0.096666	129.751	0.235565
0.93861	0.113923	106.966	0.123307
0.975943	0.224255	155.962	0.421501
0.9453	0.115282	121.079	0.18771
1.37718	0.167689	121.896	0.191944
0.535071	0.0891347	118.493	0.174674
0.991839	0.106377	112.251	0.145494
1.35207	0.141336	161.281	0.467446
1.07498	0.222636	140.31	0.302726
1.19331	0.131113	137.427	0.283394
1.10126	0.183261	102.93	0.107906
1.01215	0.26485	161.142	0.466208
0.687898	0.0945185	107.216	0.124306
1.28719	0.149812	103.505	0.110017
1.14161	0.261839	148.823	0.364366
1.31093	0.170067	169.755	0.626824
1.00754	0.151287	113.687	0.151923
1.21613	0.208463	143.152	0.322538
1.36123	0.151002	109.322	0.132917
1.04672	0.194638	107.179	0.124158
1.31393	0.200778	141.708	0.312379
1.14317	0.184724	115.98	0.162536
0.402745	0.116259	134.307	0.263321
0.515828	0.142088	138.713	0.291922
1.27083	0.113552	166.206	0.530825
0.809604	0.263436	126.258	0.215514
1.37935	0.112523	122.682	0.196072
1.3634	0.266131	134.286	0.263189
0.985005	0.217726	128.458	0.228022
0.957863	0.267891	135.36	0.269996
0.80171	0.224922	120.352	0.183985
0.9892	0.243003	131.567	0.246407
0.613236	0.236981	128.319	0.227219
0.634596	0.0911036	115.884	0.162083
1.36663	0.256859	140.477	0.303872
1.32778	0.115694	128.569	0.228664
1.26569	0.123149	133.423	0.25779
1.12744	0.0885824	113.735	0.152141
1.23982	0.187827	140.202	0.301988
1.33004	0.152221	166.89	0.548231
1.16523	0.145033	101.988	0.104503
1.24981	0.189394	158.876	0.446306
0.683946	0.0965122	132.003	0.249055
0.451191	0.181738	167.131	0.554479
0.427988	0.109078	165.662	0.517345
1.26066	0.0881788	158.779	0.445467
0.848564	0.278596	122.582	0.195544
0.653386	0.163048	159.296	0.449956
0.478104	0.193393	100.469	0.099169
0.656692	0.130704	102.587	0.106659
1.03175	0.20111	126.192	0.215145
0.614828	0.276435	123.579	0.20085
1.07222	0.0986835	109.122	0.132083
0.571268	0.267203	140.385	0.30324
1.13685	0.220686	167.926	0.575568
0.598509	0.112837	101.118	0.101427
1.29143	0.106458	119.251	0.178435
1.23251	0.116928	123.612	0.201027
1.25813	0.111189	108.066	0.127735
0.704292	0.102923	118.644	0.17542
0.929329	0.144442	100.676	0.0998855
1.24317	0.233165	166.603	0.540872
0.604329	0.10577	107.597	0.125837
1.30277	0.131955	122.366	0.194405
1.21459	0.118404	116.74	0.166151
0.577628	0.0866357	125.25	0.209924
0.964266	0.240971	117.95	0.172006
0.894994	0.146567	110.437	0.137622
0.486223	0.271146	134.962	0.267463
0.896194	0.262281	120.16	0.18301
1.18807	0.153299	133.62	0.259019
1.32698	0.198597	164.899	0.500352
0.558862	0.113396	128.65	0.229133
0.61988	0.268971	112.84	0.148109
1.05786	0.174492	115.58	0.160653
0.639439	0.236352	169.842	0.629352
1.17209	0.121004	130.943	0.242652
1.28255	0.246521	135.505	0.270923
1.30129	0.217924	164.591	0.497555
1.24178	0.132339	102.769	0.10732
1.3059	0.16183	138.618	0.291287
1.00311	0.185952	143.802	0.327179
1.00089	0.138243	105.165	0.116269
0.722252	0.254061	123.108	0.198334
1.35708	0.148225	121.069	0.187659
0.986364	0.200092	112.51	0.14664
0.630616	0.130091	110.137	0.136345
0.804204	0.144096	153.552	0.401642
0.428288	0.0876184	147.956	0.357772
1.29595	0.0979152	150.435	0.376821
1.30671	0.151851	115.164	0.158711
1.15253	0.195423	146.015	0.343273
0.941448	0.228715	112.652	0.147271
1.23757	0.14977	169.331	0.614569
0.624953	0.261487	168.109	0.580512
0.423074	0.26803	118.899	0.176682
0.878969	0.141853	117.218	0.168449
0.990833	0.23083	142.796	0.320017
0.843417	0.238748	169.935	0.632072
1.18524	0.118041	169.541	0.620624
0.512224	0.275294	145.344	0.338343
0.872146	0.214418	113.634	0.151683
0.906221	0.108327	167.998	0.577514
0.857597	0.144781	124.007	0.203151
1.05261	0.260502	154.898	0.412661
0.817998	0.187615	141.379	0.310093
0.900536	0.114136	160.88	0.463885
1.17593	0.120889	106.169	0.12016
0.777813	0.219926	108.988	0.131526
0.675581	0.241695	100.342	0.0987316
1.12972	0.110095	118.927	0.176821
1.20075	0.138506	123.747	0.201751
0.404443	0.0925797	158.331	0.441603
0.405906	0.187004	104.692	0.114465
0.664771	0.200863	153.337	0.399898
1.11719	0.11422	112.118	0.144908
1.22004	0.167444	158.024	0.438966
0.422399	0.171227	108.885	0.131099
0.563677	0.171718	104.404	0.113376
0.444291	0.263065	168.978	0.604547
0.407616	0.248229	127.084	0.220162
0.582447	0.189871	101.869	0.104079
0.974462	0.244598	161.4	0.468508
1.17785	0.0916961	144.415	0.331592
0.703673	0.235119	124.841	0.207682
0.49909	0.120174	151.452	0.384811
1.08627	0.156203	137.141	0.281517
0.724582	0.143016	114.776	0.156907
1.27493	0.264053	139.307	0.295915
0.495539	0.256346	112.247	0.145476
0.589288	0.2507	110.883	0.139533
1.37217	0.155973	147.435	0.353841
1.10299	0.111705	166.344	0.53429
0.566033	0.116743	112.785	0.147864
1.19178	0.158355	163.905	0.49122
1.00494	0.132155	111.829	0.143638
1.20894	0.20632	156.422	0.425361
1.12542	0.133565	110.355	0.137272
0.59342	0.245725	104.079	0.112155
1.15499	0.242779	147.108	0.351389
0.928434	0.235279	150.845	0.380035
0.516447	0.219171	101.378	0.10234
0.607743	0.129508	122.014	0.19256
0.806028	0.0811696	146.316	0.345496
0.489051	0.242348	157.912	0.438003
1.02239	0.190649	120.292	0.18368
0.513477	0.249281	146.25	0.345007
1.0558	0.117497	146.875	0.349648
1.18246	0.246696	135.724	0.272326
0.480233	0.160826	113.298	0.150165
1.15033	0.234619	163.035	0.483255
1.2849	0.191176	149.768	0.371635
0.8992	0.196152	115.668	0.161066
0.730125	0.211796	118.599	0.175197
1.19657	0.0995837	155.155	0.414785
0.876435	0.0869542	112.915	0.148445
1.03999	0.15881	119.743	0.180904
1.21296	0.209485	163.38	0.486406
1.21755	0.154773	118.229	0.173373
1.09377	0.133646	143.078	0.322013
1.36098	0.175689	141.876	0.313552
0.770989	0.112752	154.97	0.413256
0.759186	0.117768	115.908	0.162196
0.86685	0.193958	100.763	0.100188
0.808886	0.150626	106.512	0.121508
0.993033	0.126568	161.106	0.465888
1.29289	0.167287	146.102	0.343915
0.632099	0.256144	144.684	0.333535
1.14204	0.172964	141.77	0.312811
0.905534	0.244799	123.5	0.200427
0.868467	0.262485	140.789	0.306016
0.924255	0.25166	145.157	0.336978
0.728424	0.146232	133.729	0.259699
1.20128	0.25331	142.207	0.315869
1.12115	0.177539	156.335	0.42463
0.861163	0.236188	129.003	0.231186
1.03832	0.278328	139.264	0.295626
0.657059	0.111266	127.675	0.223525
0.584916	0.103977	121.704	0.190943
1.23012	0.113085	150.361	0.376244
0.501493	0.238133	104.881	0.115183
1.3083	0.16796	162.685	0.480076
0.884985	0.210155	160.144	0.457378
1.13587	0.0898788	150.695	0.378859
1.05669	0.0900731	131.201	0.2442
0.548393	0.151626	117.261	0.168657
1.13033	0.149334	115.398	0.159802
